source,target,weight,source_cell_class,source_cell_type,source_hemibrain_type,source_side,target_cell_class,target_cell_type,target_hemibrain_type,target_side
720575940627160322,720575940626102628,19.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940626102628,18.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940620595053,720575940626102628,15.0,ALPN,,VL1_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940627035388,720575940626102628,23.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940628119555,3.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940623444715,720575940628119555,2.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613167007,720575940628119555,12.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628077568,720575940628119555,15.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940633804212,720575940628119555,14.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940640032896,720575940628119555,15.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940608970197,720575940628716588,3.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940608970197,720575940632306380,6.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622811430,720575940632306380,21.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625784153,720575940632306380,10.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940634939327,720575940632306380,11.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940632532511,5.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940632532511,22.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610505170,720575940632532511,25.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940632532511,3.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940622734835,720575940632532511,1.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940632532511,17.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940636381541,3.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940611079236,720575940636381541,7.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628283560,720575940636381541,7.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940626937617,720575940636381541,1.0,ALPN,,DA2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619411147,720575940636381541,8.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCab,KCab-s,left
720575940611849187,720575940636381541,19.0,ALPN,,DA2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940640032896,720575940636381541,1.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940622811430,720575940611724437,4.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940625784153,720575940611724437,7.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940648650884,720575940611724437,7.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940624515571,720575940611724437,11.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940622811430,720575940628107776,22.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940615394719,720575940628107776,14.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940617179451,720575940628107776,22.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940610048981,720575940628107776,18.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940622785062,720575940628107776,19.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940622811430,720575940628217899,30.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940628217899,31.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637009636,720575940628217899,24.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620467438,720575940628217899,24.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622811430,720575940628330240,9.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620437339,720575940628330240,20.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620199962,720575940628330240,1.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613419695,720575940628330240,16.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620551259,720575940628330240,1.0,ALPN,"(M_adPNm4,M_adPNm5)c","M_adPNm4,M_adPNm5",left,Kenyon_Cell,KCab,KCab-s,left
720575940619807397,720575940628330240,2.0,ALPN,,DL3_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940622811430,720575940637970921,48.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627844734,720575940637970921,1.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622811430,720575940654805665,1.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940627160322,720575940654805665,1.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940619928429,720575940654805665,3.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940611079236,720575940613200918,25.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627708688,720575940613200918,1.0,ALPN,,DL4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619838912,720575940613200918,29.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940603231916,720575940613200918,24.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618461121,720575940613200918,14.0,ALPN,,VM4_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940623103487,25.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620199962,720575940623103487,20.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610752068,720575940623103487,14.0,ALPN,"(M_adPNm4,M_adPNm5)b","M_adPNm4,M_adPNm5",left,Kenyon_Cell,,KCg-m,left
720575940633804212,720575940623103487,27.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619385765,720575940623103487,1.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940623231428,1.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-d,left
720575940611079236,720575940623881801,11.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940615394719,720575940623881801,7.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940620437339,720575940623881801,5.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940611079236,720575940624302520,24.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940616079035,720575940624302520,23.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619337536,720575940624302520,1.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940624515571,720575940624302520,34.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940624302520,20.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611079236,720575940638963363,18.0,ALPN,,VA2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627844734,720575940638963363,18.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627245585,720575940638963363,1.0,ALPN,,VP4_vPN,left,Kenyon_Cell,,KCg-m,left
720575940620595053,720575940638963363,7.0,ALPN,,VL1_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940620189790,720575940638963363,20.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940640032896,720575940638963363,6.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940628181520,720575940638963363,21.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940646122804,720575940638963363,2.0,ALPN,,DA1_vPN,left,Kenyon_Cell,,KCg-m,left
720575940616824588,720575940630754252,2.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940629011655,720575940630754252,9.0,ALPN,,VP1d_il2PN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940637231593,720575940630754252,6.0,ALPN,,VA5_lPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940616824588,720575940640877965,10.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940610505170,720575940640877965,4.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940621256212,720575940619696660,20.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-d,left
720575940621256212,720575940622225811,4.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940621256212,720575940628906622,4.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940625784153,720575940628906622,14.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940626034819,720575940628906622,12.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940615394719,720575940628095488,10.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940617207185,720575940628095488,13.0,ALPN,,DL5_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940635082871,720575940628095488,13.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940620465904,720575940628095488,23.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940624039560,720575940628095488,6.0,ALPN,"(M_adPNm4,M_adPNm5)d","M_adPNm4,M_adPNm5",left,Kenyon_Cell,KCab,KCab-c,left
720575940615394719,720575940629724354,12.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625784153,720575940629724354,17.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940629724354,20.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940610752068,720575940629724354,1.0,ALPN,"(M_adPNm4,M_adPNm5)b","M_adPNm4,M_adPNm5",left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940629724354,21.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940634939327,720575940629724354,29.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940615394719,720575940637256245,9.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627844734,720575940637256245,1.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940637256245,24.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940635933119,720575940637256245,22.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620068518,720575940637256245,13.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940627035388,720575940637256245,11.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940646122804,720575940637256245,1.0,ALPN,,DA1_vPN,left,Kenyon_Cell,,KCg-m,left
720575940615394719,720575940644974644,12.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940619411147,720575940644974644,16.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940615394719,720575940645577348,11.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940627160322,720575940645577348,12.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620189790,720575940645577348,9.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620068518,720575940645577348,6.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940611372714,720575940645577348,18.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617179451,720575940629342458,21.0,ALPN,,VM2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627160322,720575940629342458,15.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620437339,720575940629342458,1.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940626937617,720575940629342458,1.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940622785062,720575940629342458,26.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610752068,720575940629342458,1.0,ALPN,"(M_adPNm4,M_adPNm5)b","M_adPNm4,M_adPNm5",left,Kenyon_Cell,,KCg-m,left
720575940624515571,720575940629342458,8.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940624001321,720575940629342458,15.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940638778165,720575940629342458,11.0,ALPN,,M_lPNm11D,left,Kenyon_Cell,,KCg-m,left
720575940617179451,720575940629676363,2.0,ALPN,,VM2_adPN,left,Kenyon_Cell,,KCg-d,left
720575940637208718,720575940617366969,8.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940610048981,720575940617366969,17.0,ALPN,,VM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940617366969,30.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940624001321,720575940617366969,1.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619385765,720575940617366969,15.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940603231916,720575940617366969,14.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940637208718,720575940625146882,16.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940648650884,720575940625146882,29.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940616079035,720575940608535747,13.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940619411147,720575940608535747,5.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940614309535,720575940608535747,22.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940616079035,720575940617172573,21.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940627160322,720575940617172573,1.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940619411147,720575940617172573,2.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940648650884,720575940617172573,12.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940616079035,720575940634808927,20.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619337536,720575940634808927,29.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625784153,720575940634808927,18.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620551259,720575940634808927,7.0,ALPN,"(M_adPNm4,M_adPNm5)c","M_adPNm4,M_adPNm5",left,Kenyon_Cell,,KCg-m,left
720575940624039560,720575940634808927,11.0,ALPN,"(M_adPNm4,M_adPNm5)d","M_adPNm4,M_adPNm5",left,Kenyon_Cell,,KCg-m,left
720575940612433614,720575940634808927,17.0,ALPN,,M_adPNm8,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940631650361,31.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611352014,720575940631650361,14.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940631650361,25.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940620595053,720575940631650361,3.0,ALPN,,VL1_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940622734835,720575940631650361,11.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940637231593,720575940631650361,11.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620551259,720575940631650361,9.0,ALPN,"(M_adPNm4,M_adPNm5)c","M_adPNm4,M_adPNm5",left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940633742432,18.0,ALPN,,DL5_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620199962,720575940633742432,12.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613419695,720575940633742432,2.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620465904,720575940633742432,23.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940633804212,720575940633742432,14.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940625007949,720575940623111679,4.0,ALPN,,VP3+_vPN,left,Kenyon_Cell,,KCg-s1,left
720575940623307447,720575940623111679,4.0,ALPN,CB1321,"VP1m+VP2_lvPN1,VP1m+VP2_lvPN2",left,Kenyon_Cell,,KCg-s1,left
720575940625040053,720575940623111679,1.0,ALPN,,M_lvPNm26,left,Kenyon_Cell,,KCg-s1,left
720575940628750248,720575940623111679,1.0,ALPN,,M_spPN4t9,left,Kenyon_Cell,,KCg-s1,left
720575940610505170,720575940620326336,3.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940637231593,720575940620326336,16.0,ALPN,,VA5_lPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940619337536,720575940612879853,3.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940648650884,720575940612879853,13.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940644258327,720575940612879853,1.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940624001321,720575940612879853,6.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940619337536,720575940645209966,1.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-d,left
720575940627844734,720575940623738807,2.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940627160322,720575940623738807,13.0,ALPN,,DC2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619411147,720575940623738807,22.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628077568,720575940623738807,14.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940633804212,720575940623738807,19.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940624515571,720575940623738807,1.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940625784153,720575940621612159,4.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940619411147,720575940621612159,7.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940620189790,720575940621612159,9.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940625784153,720575940631435345,26.0,ALPN,,VA7l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623444715,720575940631435345,22.0,ALPN,,VM1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940631435345,17.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940631435345,23.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940631435345,9.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628181520,720575940631435345,15.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628283560,720575940610921642,6.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940628283560,720575940615858644,6.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940629097922,720575940615858644,22.0,ALPN,,VA1v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611352014,720575940615858644,16.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940615858644,23.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940611849187,720575940615858644,8.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620437339,720575940613978892,1.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940619928429,720575940613978892,13.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940635082871,720575940605436262,23.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940620189790,720575940605436262,12.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940639017050,720575940604505278,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940606851714,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940638149744,720575940606851714,1.0,ALPN,,VP1m+_lvPN,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940611213774,2.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940613784574,2.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940614562098,4.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940617175413,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940624153608,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940624164104,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940627198799,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940630705745,7.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940632985495,7.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940639017050,720575940641765773,1.0,ALPN,,M_l2PNm16,left,Kenyon_Cell,,KCab-p,left
720575940631930828,720575940637618254,2.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940648650884,720575940637618254,13.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940620068518,720575940637618254,1.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940624001321,720575940637618254,1.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940631930828,720575940640923381,27.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-d,left
720575940648650884,720575940640923381,17.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-d,left
720575940624515571,720575940640923381,9.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-d,left
720575940629346103,720575940640923381,4.0,ALPN,"(M_lPNm12,M_lPNm13)b","M_lPNm12,M_lPNm13",left,Kenyon_Cell,,KCg-d,left
720575940623444715,720575940607983369,9.0,ALPN,,VM1_lPN,left,Kenyon_Cell,,KCg-d,left
720575940623444715,720575940624613050,1.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940623444715,720575940654675873,28.0,ALPN,,VM1_lPN,left,Kenyon_Cell,,KCg-d,left
720575940629011655,720575940654675873,27.0,ALPN,,VP1d_il2PN,left,Kenyon_Cell,,KCg-d,left
720575940630131663,720575940654675873,33.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-d,left
720575940629346103,720575940654675873,1.0,ALPN,"(M_lPNm12,M_lPNm13)b","M_lPNm12,M_lPNm13",left,Kenyon_Cell,,KCg-d,left
720575940623137741,720575940654675873,2.0,ALPN,,M_lPNm11C,left,Kenyon_Cell,,KCg-d,left
720575940626937617,720575940615270559,3.0,ALPN,,DA2_lPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,left
720575940626937617,720575940620737121,33.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940620737121,1.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940624515571,720575940620737121,11.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,,KCg-m,left
720575940619385765,720575940620737121,19.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940603231916,720575940620737121,1.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940626034819,720575940620737121,33.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940611352014,720575940605338290,9.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,,KCg-m,right
720575940611352014,720575940605350066,19.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right
720575940611352014,720575940610823010,4.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,,KCab-p,right
720575940611352014,720575940612178418,11.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,,KCg-m,right
720575940620595053,720575940612178418,4.0,ALPN,,VL1_ilPN,left,Kenyon_Cell,,KCg-m,right
720575940611352014,720575940612362663,13.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right
720575940611352014,720575940613041123,5.0,ALPN,,VP3+VP1l_ivPN,left,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right
